Team,Opp,Date,Type,Player,Timer,x1,y1,x2,y2
ARS,SWA,09.11.2014,CS,,2-45,468.4,368.24,412.24,237.93
ARS,MUN,22.11.2014,G,Giroud,2-94,213.6,438.89,335.28,108.997
ARS,MUN,22.11.2014,CS,,1-13,413.28,299.16,403.92,204.96
ARS,MUN,22.11.2014,CS,,1-21,144.96,346.26,182.4,319.57
ARS,WBA,29.11.2014,G,Welbeck,2-59,358.16,288.17,347.76,107.065
ARS,SOU,03.12.2014,CG,Sánchez,2-88,374.8,272.47,360.24,154.882
ARS,SOU,03.12.2014,CO,,1-6,165.76,289.74,286.4,125.258
ARS,SOU,03.12.2014,CS,,2-86,433.04,291.31,372.72,171.99
ARS,SOU,03.12.2014,CS,,2-90,252.08,266.19,278.08,225.37
ARS,STK,06.12.2014,CG,Cazorla,2-67,380,341.55,346.72,154.882
ARS,STK,06.12.2014,G,Ramsey,2-69,257.28,330.56,394.56,155.848
ARS,STK,06.12.2014,CO,,1-10,285.36,280.32,315.52,136.367
ARS,STK,06.12.2014,CO,,2-56,502.72,208.1,437.2,149.73
ARS,NEW,13.12.2014,G,Giroud,1-14,370.64,311.72,426.8,123.326
ARS,NEW,13.12.2014,CG,Cazorla,2-53,215.68,212.81,427.84,133.469
ARS,NEW,13.12.2014,CG,Giroud,2-57,473.6,215.95,415.36,107.065
ARS,NEW,13.12.2014,CG,Cazorla,2-87,380,341.55,380,143.612
ARS,LIV,21.12.2014,G,Debuchy,1-46,347.76,245.78,335.28,120.267
ARS,LIV,21.12.2014,CG,Giroud,2-64,302,280.32,360.24,160.034
ARS,QPR,26.12.2014,CG,Sánchez,1-36,421.6,286.6,399.76,144.739
ARS,QPR,26.12.2014,CG,Rosicky,2-64,504.8,352.54,370.64,156.975
ARS,QPR,26.12.2014,CS,,1-8,380,341.55,403.92,168.85
ARS,WHU,28.12.2014,CG,Cazorla,1-40,380,341.55,340.48,157.941
ARS,WHU,28.12.2014,CG,Welbeck,1-43,364.4,219.09,380,152.789
ARS,WHU,28.12.2014,CO,,1-16,415.36,275.61,174.08,138.621
ARS,WHU,28.12.2014,CS,,2-73,352.96,280.32,349.84,171.99
ARS,SOU,01.01.2015,CS,,1-19,372.72,346.26,374.8,165.71
ARS,STK,11.01.2015,CG,Koscielny,1-5,361.28,291.31,418.48,155.848
ARS,STK,11.01.2015,G,Sánchez,1-32,205.28,318,336.32,156.975
ARS,STK,11.01.2015,G,Sánchez,2-48,234.4,445.17,333.2,160.034
ARS,STK,11.01.2015,CO,,2-66,520.4,214.38,331.12,96.761
ARS,STK,11.01.2015,CO,,2-79,442.4,440.46,274.96,156.492
ARS,MCI,18.01.2015,CG,Cazorla,1-23,380,341.55,418.48,130.41
ARS,MCI,18.01.2015,CG,Giroud,2-66,395.6,314.86,346.72,151.823
ARS,AST,01.02.2015,CG,Giroud,1-7,318.64,380.8,412.24,155.848
ARS,AST,01.02.2015,G,Özil,2-55,231.28,387.08,426.8,160.034
ARS,AST,01.02.2015,G,Walcott,2-62,342.56,382.37,422.64,152.789
ARS,AST,01.02.2015,CG,Cazorla,2-74,380,341.55,422.64,144.739
ARS,AST,01.02.2015,G,Bellerin,2-91,537.04,512.68,337.36,156.975
ARS,AST,01.02.2015,CS,,2-90,276,333.7,363.36,200.25
ARS,TOT,07.02.2015,CG,Özil,1-10,341.52,283.46,399.76,126.385
ARS,LEI,10.02.2015,CG,Koscielny,1-26,421.6,263.05,426.8,160.034
ARS,LEI,10.02.2015,CG,Walcott,1-40,466.32,291.31,335.28,151.823
ARS,LEI,10.02.2015,CS,,1-15,482.96,280.32,468.4,255.2
ARS,CRY,21.02.2015,CG,Cazorla,1-7,376.88,341.55,415.36,157.941
ARS,CRY,21.02.2015,CG,Giroud,1-45,357.12,245.78,415.36,149.73
ARS,CRY,21.02.2015,CO,,2-56,221.92,297.59,475.68,151.984
ARS,CRY,21.02.2015,CS,,1-45,222.96,245.78,323.84,184.55
ARS,EVE,01.03.2015,G,Giroud,1-38,417.44,335.27,340.48,157.941
ARS,EVE,01.03.2015,G,Rosicky,2-88,387.28,518.96,364.4,151.823
ARS,EVE,01.03.2015,CO,,1-26,373.76,275.61,315.52,145.383
ARS,EVE,01.03.2015,CO,,2-91,452.8,283.46,247.92,149.891
ARS,QPR,04.03.2015,CG,Giroud,2-63,302,204.96,360.24,158.907
ARS,QPR,04.03.2015,G,Sánchez,2-68,201.12,214.38,333.2,158.907
ARS,QPR,04.03.2015,CO,,2-46,373.76,208.1,23.28,170.42
ARS,WHU,14.03.2015,G,Giroud,1-45,534.96,335.27,337.36,123.326
ARS,WHU,14.03.2015,CG,Ramsey,2-80,468.4,314.86,399.76,127.351
ARS,WHU,14.03.2015,CG,Flamini,2-83,417.44,203.39,383.12,141.68
ARS,WHU,14.03.2015,CO,,1-42,519.36,259.91,482.96,60.375
ARS,WHU,14.03.2015,CS,,1-26,386.24,300.73,372.72,170.42
ARS,WHU,14.03.2015,CS,,1-32,493.36,308.58,436.16,190.83
ARS,NEW,21.03.2015,G,Giroud,1-23,401.84,285.03,427.84,155.848
ARS,NEW,21.03.2015,G,Giroud,1-27,375.84,255.2,333.2,156.975
ARS,NEW,21.03.2015,CS,,2-78,220.88,189.26,272.88,171.99
ARS,LIV,04.04.2015,G,Bellerin,1-36,488.16,341.55,337.36,154.882
ARS,LIV,04.04.2015,G,Özil,1-39,502.72,529.95,334.24,138.621
ARS,LIV,04.04.2015,G,Sánchez,1-44,372.72,457.73,357.12,112.056
ARS,LIV,04.04.2015,G,Giroud,2-90,429.92,454.59,335.28,123.326
ARS,LIV,04.04.2015,CS,,1-4,357.12,383.94,374.8,223.8
ARS,BUR,11.04.2015,CG,Ramsey,1-11,425.76,278.75,421.6,108.031
ARS,CHE,26.04.2015,CO,,2-90,318.64,255.2,393.52,244.21
ARS,HUL,04.05.2015,G,Sánchez,1-27,175.12,484.42,402.88,117.208
ARS,HUL,04.05.2015,G,Ramsey,1-32,427.84,376.09,348.8,129.444
ARS,HUL,04.05.2015,CG,Sánchez,1-45,498.56,313.29,358.16,160.034
ARS,HUL,04.05.2015,CS,,1-44,235.44,344.69,250,319.57
ARS,HUL,04.05.2015,CB,,2-84,350.88,291.31,359.2,223.8
ARS,SWA,11.05.2015,CS,,2-77,402.88,341.55,385.2,189.26
ARS,SWA,11.05.2015,CS,,2-77,355.04,319.57,377.92,182.98
ARS,MUN,17.05.2015,CS,,2-62,314.48,248.92,326.96,231.65
ARS,MUN,17.05.2015,CO,,2-83,283.28,236.36,316.56,118.496
ARS,SUN,20.05.2015,CO,,2-71,534.96,258.34,359.2,178.27
ARS,WBA,24.05.2015,G,Walcott,1-3,595.28,299.16,345.68,107.065
ARS,WBA,24.05.2015,G,Walcott,1-13,415.36,303.87,424.72,160.034
ARS,WBA,24.05.2015,G,Wilshere,1-16,510,473.43,426.8,108.997
ARS,WBA,24.05.2015,CG,Walcott,1-36,423.68,171.99,426.8,158.907
ARS,WBA,24.05.2015,CO,,2-52,501.68,247.35,436.16,49.266
MUN,ARS,17.05.2015,G,Herrera,1-29,471.52,297.59,418.48,157.941
MUN,CRY,09.05.2015,CG,Mata,1-18,380,341.55,333.2,154.882
MUN,CRY,09.05.2015,CG,Fellaini,2-77,426.8,230.08,415.36,155.848
MUN,CRY,09.05.2015,CO,,2-76,326.96,303.87,404.96,24.633
MUN,WBA,02.05.2015,CO,,2-75,312.4,267.76,293.68,131.859
MUN,WBA,02.05.2015,CS,,2-73,380,341.55,400.8,170.42
MUN,MCI,12.04.2015,CG,Young,1-13,318.64,201.82,403.92,105.938
MUN,MCI,12.04.2015,CG,Fellaini,1-26,440.32,231.65,387.28,135.562
MUN,MCI,12.04.2015,CG,Mata,2-66,209.44,267.76,385.2,157.941
MUN,MCI,12.04.2015,CG,Smalling,2-72,415.36,263.05,399.76,112.056
MUN,MCI,12.04.2015,CO,,2-58,342.56,294.45,363.36,239.5
MUN,MCI,12.04.2015,CB,,1-13,329.04,275.61,335.28,258.34
MUN,AST,04.04.2015,G,Herrera,1-42,226.08,368.24,410.16,158.907
MUN,AST,04.04.2015,G,Rooney,2-78,334.24,391.79,336.32,111.09
MUN,AST,04.04.2015,G,Herrera,2-91,428.88,402.78,419.52,158.907
MUN,AST,04.04.2015,CB,,1-9,389.36,313.29,396.64,189.26
MUN,AST,04.04.2015,CS,,2-61,328,230.08,368.56,171.99
MUN,LIV,22.03.2015,G,Mata,2-58,518.32,319.57,334.24,144.739
MUN,LIV,22.03.2015,CG,Mata,1-13,538.08,291.31,333.2,150.857
MUN,LIV,22.03.2015,CS,,2-93,380,341.55,349.84,171.99
MUN,TOT,15.03.2015,G,Fellaini,1-8,205.28,322.71,423.68,154.882
MUN,TOT,15.03.2015,G,Carrick,1-18,273.92,341.55,427.84,148.764
MUN,TOT,15.03.2015,CG,Rooney,1-33,355.04,372.95,334.24,156.975
MUN,NEW,04.03.2015,CG,Young,2-88,289.52,318,338.4,158.907
MUN,NEW,04.03.2015,CO,,1-25,440.32,322.71,293.68,156.492
MUN,NEW,04.03.2015,CS,,2-53,276,206.53,321.76,178.27
MUN,NEW,04.03.2015,CS,,1-43,254.16,289.74,347.76,192.4
MUN,NEW,04.03.2015,CS,,2-53,498.56,310.15,443.44,217.52
MUN,SUN,28.02.2015,CG,Rooney,2-83,378.96,241.07,377.92,118.174
MUN,SUN,28.02.2015,CG,Rooney,2-65,380,341.55,334.24,156.975
MUN,SUN,28.02.2015,CS,,2-90,342.56,291.31,349.84,264.62
MUN,SWA,21.02.2015,G,Herrera,1-27,511.04,371.38,338.4,157.941
MUN,SWA,21.02.2015,CO,,2-64,414.32,231.65,298.88,47.012
MUN,BUR,11.02.2015,G,Smalling,1-5,333.2,228.51,423.68,141.68
MUN,BUR,11.02.2015,CG,Smalling,1-47,308.24,237.93,336.32,139.587
MUN,BUR,11.02.2015,CG,van Persie,2-81,380,341.55,335.28,149.73
MUN,WHU,08.02.2015,G,Blind,2-91,409.12,385.51,421.6,153.916
MUN,WHU,08.02.2015,CO,,2-76,335.28,305.44,262.48,156.492
MUN,LEI,31.01.2015,CG,van Persie,1-26,458,296.02,333.2,132.503
MUN,LEI,31.01.2015,CG,Garcia,1-31,378.96,225.37,375.84,156.975
MUN,LEI,31.01.2015,CO,,2-83,195.92,328.99,323.84,22.379
MUN,QPR,17.01.2015,G,Fellaini,2-57,432,346.26,358.16,108.997
MUN,QPR,17.01.2015,CG,Wilson,2-93,510,311.72,334.24,149.73
MUN,QPR,17.01.2015,CS,,2-55,322.8,239.5,366.48,178.27
MUN,QPR,17.01.2015,CS,,1-12,265.6,311.72,329.04,203.39
MUN,SOU,11.01.2015,CO,,2-77,548.48,267.76,293.68,156.492
MUN,SOU,11.01.2015,CO,,2-77,548.48,267.76,293.68,156.492
MUN,STK,01.01.2015,CG,Garcia,1-25,374.8,241.07,390.4,144.739
MUN,TOT,28.12.2014,CO,,2-67,455.92,296.02,404.96,6.762
MUN,TOT,28.12.2014,CO,,2-54,453.84,277.18,416.4,40.25
MUN,TOT,28.12.2014,CS,,1-38,417.44,201.82,417.44,192.4
MUN,TOT,28.12.2014,CS,,1-18,314.48,339.98,361.28,184.55
MUN,NEW,26.12.2014,CG,Rooney,1-22,355.04,261.48,369.6,156.975
MUN,NEW,26.12.2014,CG,Rooney,1-35,307.2,379.23,334.24,146.671
MUN,NEW,26.12.2014,CG,van Persie,2-52,319.68,296.02,409.12,141.68
MUN,AST,20.12.2014,G,Garcia,2-52,410.16,285.03,356.08,124.292
MUN,AST,20.12.2014,CS,,2-49,235.44,336.84,305.12,226.94
MUN,LIV,14.12.2014,G,Rooney,1-11,415.36,393.36,411.2,154.882
MUN,LIV,14.12.2014,CG,Mata,1-39,436.16,206.53,417.44,149.73
MUN,LIV,14.12.2014,CG,van Persie,2-70,510,341.55,393.52,160.034
MUN,LIV,14.12.2014,CO,,2-63,461.12,296.02,453.84,151.984
MUN,SOU,08.12.2014,CG,van Persie,1-11,193.84,307.01,421.6,158.907
MUN,SOU,08.12.2014,CG,van Persie,2-70,448.64,226.94,352.96,140.553
MUN,STK,02.12.2014,G,Mata,2-58,838.64,482.85,333.2,121.233
MUN,STK,02.12.2014,CG,Fellaini,1-20,458,255.2,375.84,141.68
MUN,STK,02.12.2014,CO,,1-15,446.56,382.37,362.32,51.359
MUN,STK,02.12.2014,CO,,2-69,511.04,374.52,459.04,145.383
MUN,STK,02.12.2014,CS,,1-41,454.88,231.65,428.88,195.54
MUN,HUL,29.11.2014,G,Smalling,1-15,311.36,212.81,362.32,154.882
MUN,HUL,29.11.2014,G,Rooney,1-41,414.32,523.67,333.2,153.916
MUN,HUL,29.11.2014,G,van Persie,2-65,257.28,468.72,341.52,108.997
MUN,HUL,29.11.2014,CB,,2-90,421.6,319.57,402.88,190.83
MUN,HUL,29.11.2014,CB,,2-90,401.84,206.53,400.8,179.84
MUN,ARS,22.11.2014,CG,Rooney,2-84,308.24,336.84,408.08,148.764
MUN,ARS,22.11.2014,CO,,2-93,329.04,407.49,466.32,151.984
MUN,CRY,08.11.2014,CG,Mata,2-66,560.96,517.39,423.68,124.292
MUN,MCI,02.11.2014,CO,,2-77,429.92,291.31,225.04,147.637
MUN,CHE,26.10.2014,CG,van Persie,2-93,404.96,275.61,366.48,135.562
MUN,CHE,26.10.2014,CS,,1-3,280.16,217.52,295.76,203.39
MUN,WBA,20.10.2014,G,Fellaini,2-47,530.8,372.95,398.72,110.124
MUN,WBA,20.10.2014,G,Blind,2-86,300.96,537.8,345.68,158.907
MUN,EVE,05.10.2014,G,Di María,1-26,344.64,396.5,416.4,146.671
MUN,EVE,05.10.2014,CG,Garcia,2-61,440.32,286.6,372.72,133.469
MUN,EVE,05.10.2014,CO,,1-6,330.08,319.57,387.28,35.742
MUN,EVE,05.10.2014,CS,,1-3,411.2,291.31,410.16,178.27
MUN,WHU,27.09.2014,G,Rooney,1-4,465.28,307.01,335.28,137.494
MUN,WHU,27.09.2014,G,van Persie,1-21,560.96,280.32,337.36,160.034
MUN,LEI,21.09.2014,CG,van Persie,1-12,474.64,236.36,391.44,144.739
MUN,LEI,21.09.2014,G,Di María,1-15,295.76,388.65,389.36,146.671
MUN,LEI,21.09.2014,G,Herrera,2-56,310.32,310.15,377.92,156.975
MUN,LEI,21.09.2014,CO,,1-41,409.12,223.8,380,31.234
MUN,LEI,21.09.2014,CS,,1-10,280.16,307.01,310.32,270.9
MUN,QPR,14.09.2014,G,Di María,1-23,655.6,592.75,337.36,134.435
MUN,QPR,14.09.2014,G,Herrera,1-35,411.2,451.45,341.52,155.848
MUN,QPR,14.09.2014,G,Rooney,1-43,250,404.35,339.44,160.034
MUN,QPR,14.09.2014,CG,Mata,2-57,481.92,292.88,380,113.183
MUN,QPR,14.09.2014,CS,,2-64,264.56,299.16,347.76,200.25
MUN,QPR,14.09.2014,CS,,2-83,500.64,297.59,452.8,245.78
MUN,QPR,14.09.2014,CS,,2-89,476.72,357.25,410.16,212.81
MUN,SUN,24.08.2014,CG,Mata,1-16,348.8,209.67,356.08,156.975
MUN,SWA,16.08.2014,CG,Rooney,2-52,342.56,241.07,344.64,141.68
TOT,WHU,16.08.2014,CG,Dier,2-92,254.16,311.72,384.16,155.848
TOT,QPR,24.08.2014,CG,Chadli,1-11,460.08,209.67,344.64,130.41
TOT,QPR,24.08.2014,CG,Chadli,1-36,407.04,288.17,345.68,150.857
TOT,QPR,24.08.2014,CG,Adebayor,2-64,407.04,333.7,415.36,154.882
TOT,QPR,24.08.2014,G,Dier,1-29,468.4,223.8,418.48,116.242
TOT,LIV,31.08.2014,CO,,1-8,514.16,319.57,419.52,82.754
TOT,SUN,13.09.2014,CG,Chadli,1-1,237.52,294.45,421.6,155.848
TOT,SUN,13.09.2014,CG,Eriksen,2-47,359.2,200.25,343.6,140.553
TOT,SUN,13.09.2014,CS,,1-5,367.52,307.01,366.48,241.07
TOT,ARS,27.09.2014,CG,Chadli,2-55,504.8,291.31,340.48,158.907
TOT,SOU,05.10.2014,CO,,1-42,255.2,336.84,435.12,155.848
TOT,MCI,18.10.2014,CG,Eriksen,1-14,547.44,354.11,355.04,113.183
TOT,MCI,18.10.2014,CS,,2-63,426.8,316.43,387.28,195.54
TOT,MCI,18.10.2014,CS,,2-61,380,341.55,374.8,178.27
TOT,MCI,18.10.2014,CS,,1-7,332.16,330.56,349.84,272.47
TOT,NEW,26.10.2014,CG,Adebayor,1-17,421.6,244.21,340.48,125.258
TOT,NEW,26.10.2014,CO,,1-43,304.08,313.29,416.4,15.617
TOT,NEW,26.10.2014,CS,,2-68,412.24,308.58,393.52,189.26
TOT,NEW,26.10.2014,CB,,2-52,278.08,300.73,321.76,255.2
TOT,AST,02.11.2014,G,Kane,2-89,468.4,536.23,371.68,127.351
TOT,AST,02.11.2014,CG,Chadli,2-83,308.24,214.38,402.88,158.907
TOT,AST,02.11.2014,CO,,1-11,423.68,272.47,455.92,140.875
TOT,AST,02.11.2014,CS,,1-22,346.72,201.82,335.28,162.57
TOT,AST,02.11.2014,CS,,1-26,427.84,393.36,406,267.76
TOT,STK,09.11.2014,G,Chadli,2-76,511.04,220.66,416.4,114.149
TOT,STK,09.11.2014,CS,,1-3,319.68,190.83,385.2,161
TOT,HUL,23.11.2014,G,Eriksen,2-89,455.92,484.42,345.68,147.637
TOT,HUL,23.11.2014,CG,Kane,2-60,347.76,303.87,375.84,150.857
TOT,HUL,23.11.2014,CO,,2-65,432,313.29,308.24,158.746
TOT,HUL,23.11.2014,CO,,2-67,350.88,228.51,298.88,111.734
TOT,EVE,30.11.2014,CG,Eriksen,1-20,286.4,297.59,421.6,144.739
TOT,EVE,30.11.2014,CG,Soldado,1-45,556.8,328.99,345.68,155.848
TOT,CRY,06.12.2014,CO,,1-32,372.72,281.89,383.12,47.012
TOT,SWA,14.12.2014,G,Kane,1-3,357.12,289.74,359.2,153.916
TOT,SWA,14.12.2014,G,Eriksen,2-88,308.24,396.5,336.32,156.492
TOT,SWA,14.12.2014,CS,,2-90,211.52,294.45,314.48,236.36
TOT,BUR,20.12.2014,CG,Kane,1-20,389.36,220.66,422.64,144.739
TOT,BUR,20.12.2014,G,Lamela,1-34,620.24,537.8,333.2,133.469
TOT,BUR,20.12.2014,CO,,1-29,245.84,237.93,348.8,20.125
TOT,LEI,26.12.2014,CG,Kane,1-0,334.24,230.08,421.6,147.637
TOT,LEI,26.12.2014,G,Eriksen,2-70,38.88,536.23,338.4,138.621
TOT,LEI,26.12.2014,CO,,1-45,387.28,248.92,461.12,154.238
TOT,MUN,28.12.2014,CO,,2-81,276,278.75,419.52,37.996
TOT,CHE,01.01.2015,G,Kane,1-29,360.24,555.07,336.32,156.492
TOT,CHE,01.01.2015,CG,Rose,1-43,312.4,310.15,342.56,156.975
TOT,CHE,01.01.2015,CG,Townsend,1-48,380,341.55,423.68,157.941
TOT,CHE,01.01.2015,G,Kane,2-51,207.36,366.67,419.52,153.916
TOT,CHE,01.01.2015,G,Chadli,2-77,257.28,366.67,424.72,147.637
TOT,CHE,01.01.2015,CO,,1-43,520.4,387.08,326.96,158.907
TOT,CRY,10.01.2015,G,Kane,2-48,492.32,412.2,338.4,156.492
TOT,CRY,10.01.2015,CO,,1-21,393.52,250.49,444.48,143.129
TOT,SUN,17.01.2015,G,Eriksen,2-87,364.4,451.45,344.64,158.907
TOT,WBA,31.01.2015,G,Eriksen,1-5,195.92,520.53,350.88,107.065
TOT,WBA,31.01.2015,G,Kane,1-14,291.6,366.67,364.4,134.435
TOT,WBA,31.01.2015,CG,Kane,2-63,377.92,343.12,333.2,160.034
TOT,ARS,07.02.2015,G,Kane,2-55,310.32,230.08,355.04,157.941
TOT,ARS,07.02.2015,CG,Kane,2-85,425.76,294.45,337.36,126.385
TOT,LIV,10.02.2015,CG,Kane,1-25,470.48,330.56,364.4,125.258
TOT,LIV,10.02.2015,CG,Dembélé,2-60,381.04,200.25,381.04,134.435
TOT,WHU,22.02.2015,G,Rose,2-80,286.4,471.86,423.68,129.444
TOT,WHU,22.02.2015,CG,Kane,2-95,381.04,244.21,382.08,137.494
TOT,WHU,22.02.2015,CO,,1-10,330.08,322.71,438.24,152.789
TOT,WHU,22.02.2015,CS,,2-95,380,341.55,354,171.99
TOT,SWA,04.03.2015,CG,Chadli,1-6,425.76,322.71,342.56,133.469
TOT,SWA,04.03.2015,CG,Mason,2-50,474.64,292.88,364.4,112.056
TOT,SWA,04.03.2015,CG,Townsend,2-59,268.72,286.6,422.64,121.233
TOT,QPR,07.03.2015,CG,Kane,1-33,370.64,270.9,382.08,139.587
TOT,QPR,07.03.2015,CG,Kane,2-67,252.08,286.6,357.12,156.975
TOT,QPR,07.03.2015,CO,,2-46,280.16,261.48,596.32,123.004
TOT,QPR,07.03.2015,CS,,1-5,437.2,230.08,394.56,176.7
TOT,QPR,07.03.2015,CB,,2-58,449.68,341.55,413.28,179.84
TOT,LEI,21.03.2015,G,Kane,1-12,479.84,343.12,341.52,134.435
TOT,LEI,21.03.2015,CG,Kane,1-5,420.56,217.52,390.4,154.882
TOT,LEI,21.03.2015,CG,Kane,2-63,380,341.55,336.32,157.941
TOT,LEI,21.03.2015,CO,,1-22,305.12,339.98,385.2,42.504
TOT,LEI,21.03.2015,CO,,2-71,485.04,220.66,377.92,26.887
TOT,LEI,21.03.2015,CS,,2-84,356.08,316.43,363.36,296.02
TOT,NEW,19.04.2015,G,Chadli,1-29,319.68,628.86,336.32,152.789
TOT,NEW,19.04.2015,G,Eriksen,2-52,-57.84,536.23,424.72,130.41
TOT,NEW,19.04.2015,CG,Kane,2-90,326.96,379.23,422.64,157.941
TOT,NEW,19.04.2015,CO,,2-54,383.12,291.31,419.52,69.391
TOT,NEW,19.04.2015,CS,,2-66,404.96,223.8,398.72,161
TOT,NEW,19.04.2015,CS,,2-74,329.04,372.95,333.2,319.57
TOT,SOU,25.04.2015,G,Lamela,1-42,415.36,266.19,421.6,145.705
TOT,SOU,25.04.2015,G,Chadli,2-69,554.72,244.21,335.28,155.848
